generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
69,0.04693609575575245,-56.34372968420727,-200.4998889876407,-56.34372968420727
70,0.049441386941471765,-82.51716500223431,-209.1041318848058,-110.74282881640211
71,0.053830646244758126,-52.61645874425362,-187.55851433329462,-52.61645874425362
72,0.04884008344472078,-68.15949397327736,-203.39138295298173,-72.61958009949095
73,0.04705810000865398,-48.49273439433097,-187.03612664329077,-70.03638946270351
74,0.046859635895330355,-58.97148874456201,-220.86493743419712,-63.51175187033035
75,0.04623976121633181,-49.976768729625526,-178.30743016225446,-49.976768729625526
76,0.04562758877339624,-65.28873310939953,-199.78251631487348,-74.31158645966939
77,0.04763131609892111,-63.03614408399477,-199.03553103916784,-86.27047626601808
78,0.04710896550000043,-71.42540356721007,-211.71720067940592,-82.8410269001894
79,0.04648154150033408,-75.8426787884567,-202.6066218116736,-91.50615996470185
80,0.04873215880444184,-65.37448228307986,-193.69125129715908,-72.47460918230206
81,0.048135863721186,-76.01856021184258,-207.5370076632066,-90.86964299359185
82,0.04751882669160309,-61.91670855916796,-199.1757682098322,-61.91670855916796
83,0.04737167048592004,-23.756999387142727,-200.32224286048398,-23.756999387142727
84,0.0468716527923808,-32.52609290609691,-198.63367979100104,-32.52609290609691
85,0.05274246974137305,-27.099085587963476,-181.08253399727553,-61.18200096176923
86,0.049787228294571634,-30.962148858979777,-182.02978466584585,-48.44617954740145
87,0.04843785132625468,-0.6741523201427867,-174.82759475028095,-18.747958186357074
88,0.05025632945723682,-25.65868114138515,-184.55943439918522,-64.52122027681776
89,0.04963652958986683,-32.75776417101262,-203.25140812587227,-32.75776417101262
90,0.05068014179075157,-38.69401364858057,-202.20352049305725,-66.70632288696112
91,0.049444507835975454,-45.06496421832982,-187.49305601747358,-66.39594209342799
92,0.05033565131815666,-55.3801152542281,-181.7021231045427,-55.3801152542281
93,0.04970595947937122,-30.35507862395591,-186.0325905896472,-30.35507862395591
94,0.0494222242033293,8.260093502447967,-184.77412612616956,-29.19065062213639
95,0.0475244574338001,-27.701340655528746,-206.58298587242376,-27.701340655528746
96,0.04704134013552017,-37.1879901817458,-196.96049397837137,-40.455348944319006
97,0.04828990362876044,8.491743290824058,-171.03606249585818,8.491743290824058
98,0.04717661395915901,-6.9632470572746685,-180.7104641558213,-6.9632470572746685
99,0.04623478471254536,-24.704009533919127,-182.68011856881068,-34.598119369340246
100,0.04686012400961001,-29.21015044025263,-172.0195914785006,-41.85651930158082
101,0.04620229945566562,-27.64715368057997,-218.92211421302358,-27.64715368057997
102,0.04670886728958691,-10.884553730874767,-209.8998871880159,-27.348638107611254
103,0.049197105228614466,-12.427891830826681,-177.41335810658782,-18.108577331019518
104,0.05130899603778503,-33.95615609883059,-192.55613567461174,-33.95615609883059
105,0.05124505371749066,-37.24430700784255,-194.18365866585196,-39.805295580856075
106,0.0520409509640391,-14.404676109410222,-177.29772391937573,-14.404676109410222
107,0.05170703016122029,-20.688772912477912,-179.22853596957756,-31.328697473729953
108,0.05059656239023207,-21.025890616981172,-180.61008054791333,-21.025890616981172
109,0.04929459417136397,-38.95893573291129,-183.2287421007626,-38.95893573291129
110,0.05041524585720357,-45.60398402525927,-181.55350419803705,-75.7856150687131
111,0.04972549646960901,-29.199757538992213,-165.90357556016468,-65.43379491099226
112,0.04882446852839062,-50.16913614876346,-184.91026923951011,-78.10962289999124
113,0.05064139970775148,-62.73084256638458,-195.65586473905782,-62.73084256638458
114,0.050458061399975974,-28.453098264825023,-169.6377008147089,-28.453098264825023
115,0.04954620613027757,-40.56407336832756,-193.49909682464113,-52.18144069757866
