generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
62,0.046104064101367734,-59.670671188213795,-184.5400495040446,-59.670671188213795
63,0.04599594507456349,-70.01835514843629,-211.01356676150237,-70.01835514843629
64,0.04552199845924406,-61.59462123180047,-180.13006944759428,-61.59462123180047
65,0.04544853301837446,-69.63796574760964,-219.55106466430874,-69.63796574760964
66,0.04726750721110483,-45.03622632806237,-231.73429001058636,-75.80873543029323
67,0.04667974227904401,-34.22827965407507,-199.49720645384608,-72.79124783815098
68,0.046447401708213376,-61.82110930573144,-204.2950762083435,-69.42505024283632
69,0.047405770031264685,-53.56747051523954,-220.610216525265,-103.42246958312111
70,0.046787727121131724,-79.02024876007002,-253.65802710467625,-79.02024876007002
71,0.04598798543611645,-70.85392433990856,-187.36740892908148,-70.85392433990856
72,0.04541794389070633,-61.566128615693444,-191.96041322852005,-84.57402741629731
73,0.04500322846477613,-63.85484054588252,-225.68857657055923,-63.85484054588252
74,0.0442825000697276,-31.07722925384477,-246.61269358098787,-31.07722925384477
75,0.04617119224528188,-42.489811626084624,-181.8439413454366,-71.20362507046092
76,0.04507932536936269,-72.38696876854321,-154.60998034082166,-72.38696876854321
77,0.04701256487577453,-77.25588015081503,-180.71676327333984,-78.77151997998547
78,0.045110791457230015,-65.45889069777316,-179.4687374095969,-65.45889069777316
79,0.045391160029153436,-50.247714930061846,-176.2977461540305,-50.247714930061846
80,0.044641249873763084,-69.48569555977805,-193.53440126192694,-80.5436221997335
81,0.04450267323234538,-41.56710841492722,-208.72828867995605,-83.41192129481705
82,0.046121642003878555,-27.51972126097895,-179.95185611513105,-70.36994212193147
83,0.04647667347639789,-29.37512674164403,-190.0309351271481,-70.21863701810832
84,0.04889718452339245,-41.082945922750035,-175.52165175878451,-41.082945922750035
85,0.0469503259573976,-37.89050086544548,-176.18245056398567,-37.89050086544548
86,0.047563604900587315,-27.8691089335181,-157.42488100548147,-27.8691089335181
87,0.04611200003358485,-34.45081446851187,-175.85217805284023,-62.67403573825029
88,0.04568044861116889,-47.82684651075049,-200.70135504514226,-47.82684651075049
89,0.04467473237003259,-7.044540114115793,-165.24027588221753,-7.044540114115793
90,0.04745635408743506,-30.3589062248867,-209.22673318225358,-59.28347312497048
91,0.04756634294739195,-32.41794521874758,-201.75740948911104,-60.75023310861876
92,0.04997934184715535,53.52003463057754,-169.36889889158877,-51.32615735773946
93,0.04831068200780591,-31.147273407460556,-210.42236446418718,-31.147273407460556
94,0.04920184079671863,47.226710528929225,-172.64611451286646,47.226710528929225
95,0.04776253479188379,-0.8202456840951754,-196.0557669503522,-104.09778278389118
96,0.05127276661449002,-45.81505623197013,-195.36191933012796,-67.64571822010203
97,0.048619459226636214,-64.47312093453868,-215.85424479456663,-75.5996346739573
98,0.04763147724873328,-77.30442843750731,-219.0915223717405,-77.30442843750731
99,0.04730805507933164,-44.16884375317409,-193.0725241320542,-65.03904392233162
100,0.04707452681875854,-44.34964556839005,-210.33113314959598,-65.10840490700654
101,0.04803792879796965,-60.175788690097065,-235.9921264685972,-83.38839514704617
102,0.04738764631320386,-53.073420259674165,-207.53350670423745,-62.24384135152111
103,0.046882369379639605,-43.56969525965595,-193.00280177148645,-56.85133366136991
104,0.046512863916939526,-48.56124126119868,-230.80988741020647,-80.96672558972489
105,0.04693913256749871,-46.493455456871104,-250.42853534677423,-90.6547436472957
106,0.04635510502518218,-44.527335775441756,-221.65671314670715,-47.71273467419709
107,0.04567403939325591,-35.43203801139273,-212.05860295835242,-35.43203801139273
108,0.0457195590228977,-58.681145252590866,-231.12859951360784,-58.681145252590866
109,0.0451566268428504,-41.73219618803487,-218.75658311029682,-41.73219618803487
110,0.04626080497976151,1.050510796345921,-233.04186704319946,1.050510796345921
111,0.04472170411167706,-6.051411997192753,-214.874712074363,-6.051411997192753
112,0.04426225195850452,11.622001191214403,-219.0272593505326,11.622001191214403
113,0.044061174192778794,-7.807628327696324,-258.92860254015727,-15.917136458371212
114,0.04396330329154273,-14.12507608913958,-273.0399030629435,-14.12507608913958
115,0.04336131195027189,-5.415709912292337,-224.27050567254724,-5.415709912292337
116,0.045261156557962,15.579260319642378,-198.75874257694275,15.579260319642378
117,0.04401006546371489,8.082214562094077,-203.3399581718831,-52.04414515263527
118,0.043658562765008485,10.732347402256854,-209.6657203280706,10.732347402256854
119,0.0435627804657186,13.868674632953082,-184.32147534095037,13.868674632953082
120,0.04459441103924024,-6.199757754868571,-189.12991235211828,-31.318093081265637
121,0.04385019847427574,-13.157023220646455,-228.95301232380106,-31.650008042273054
122,0.0434891462914689,-22.233683200595134,-208.00903364569376,-22.233683200595134
123,0.04529472288944458,-40.83590324050832,-193.00885448688626,-42.23202824950249
124,0.0443108616244515,-3.926816099923758,-232.17762201100558,-3.926816099923758
125,0.04382968069969814,-27.417807724259024,-200.13440762024277,-33.60630039078537
126,0.04362124734987644,-7.540865029259129,-191.88257085569077,-7.540865029259129
127,0.04345445833767975,-20.915349829476675,-228.11622917314847,-20.915349829476675
128,0.04302413354421346,1.1905731356249702,-187.27869094464756,1.1905731356249702
129,0.04310368569723002,47.251547428890696,-189.04396639281111,21.172481782355266
130,0.04499675585938684,-17.031254853392515,-177.6561427571359,-40.803403353599954
131,0.04384350945501736,-25.968535961285646,-222.65320811722935,-47.150321429150814
132,0.047382201253709316,-12.88415143663428,-197.49394077062337,-12.88415143663428
133,0.04495348950214429,-30.800856380906815,-182.78178711366,-63.605042335977544
134,0.04414137133247888,-69.87365017627823,-209.53976218216204,-92.06505947773823
135,0.04361231762523284,-49.909265074149125,-184.4320028065339,-135.5890484803857
136,0.043364257445181825,-35.55991245167003,-177.1529744609635,-57.615023163108184
137,0.04345365953065319,-21.643113797353283,-206.9916321677574,-49.95857394009492
138,0.044900925278037795,-47.32043531244359,-180.28625826911133,-47.32043531244359
139,0.045248816717322546,-35.701326873374306,-169.80793634785965,-41.80110104134976
140,0.04434184464984795,-35.59020733170466,-181.93720618296703,-62.36004722737552
141,0.04399548670310782,-23.60164408288474,-202.02809512717462,-23.60164408288474
142,0.04444471067671889,-34.25850710251624,-166.86080127924026,-53.92968031300209
143,0.045482270926703226,-29.22861085611286,-156.0309759417768,-29.22861085611286
144,0.04806010240156805,-23.922051270698308,-143.26257778756255,-30.50217332683244
145,0.04712739483926687,-18.987673513108952,-155.46217866441432,-20.7166833427308
146,0.04881097077370117,2.642969053933072,-136.66433323886807,-50.889257460042266
147,0.04913073785297128,-53.8972824931423,-151.80781173204704,-54.890121207536254
148,0.0493736324329607,-39.71604143645747,-141.0776305638553,-39.71604143645747
149,0.04944595679389561,-27.457329250715247,-120.46843324829501,-27.457329250715247
150,0.056431734029912826,40.407347369178055,-134.29599566276957,40.407347369178055
151,0.05496810323915867,13.67464446466731,-150.2388764907851,-18.561563612868383
152,0.05242149269610831,-8.602966741359037,-137.474535457366,-21.14441878005645
153,0.05737398634429186,38.31339076461817,-123.47812920855971,38.31339076461817
154,0.05837028683734381,80.66555069719114,-137.19018265714774,80.66555069719114
155,0.056775558339577564,-5.172735686864664,-129.30851508488655,-5.172735686864664
156,0.06437791875956338,129.30308065597666,-128.05063376544723,129.30308065597666
157,0.0619299049306246,105.30695655425465,-125.00341217199018,105.30695655425465
158,0.05791905853181115,15.878259597955093,-129.62145801358855,-25.298695251512026
159,0.05623968920064515,21.968534146577024,-115.57186908190546,12.055235893907604
160,0.05454212428936943,43.290858484896575,-114.49609730638403,-28.450329183779246
161,0.052614755821769915,64.52566949311381,-152.7615928444739,51.06175826496529
162,0.054005107652220885,116.45116977391281,-95.0038966137549,116.45116977391281
163,0.053406839141688686,25.498434481740098,-129.75192511304837,0.4896272084008103
164,0.05457956940668094,92.2604701817553,-132.0023161155659,92.2604701817553
165,0.05411024608886905,54.83934452506249,-106.02683130319907,5.573732813378712
166,0.053191857067173706,26.64680451144624,-141.50749575031838,-0.17840526121052563
167,0.05681906555082619,53.70577517637632,-140.0936015370698,53.70577517637632
168,0.05254176002428301,26.666625883091434,-189.06041609721348,26.666625883091434
169,0.05309490185785482,98.25772083568748,-139.42553418403824,98.25772083568748
170,0.052961111405601974,30.023180189814788,-146.0132767341019,6.667976608374294
171,0.05826483906952409,80.94637636599195,-122.95749051986678,80.94637636599195
172,0.05396988539893517,52.425276244461216,-140.4367920384723,-15.976337765583924
173,0.053207061076937165,96.57686914079991,-129.2533186376096,42.59564653981529
174,0.05736818414069604,94.28542965313446,-117.64700019180803,94.28542965313446
175,0.05220464474431754,162.1726624296884,-119.94059686678541,54.5428986192036
176,0.05212099941044534,46.48431582380287,-131.9784906285583,36.695171368417085
177,0.05384566701273545,108.1828201885572,-119.72682275116105,76.53315348573511
178,0.05293256557959215,98.69198713651703,-120.83760433266713,98.69198713651703
179,0.05370834146800002,109.57113487473535,-139.46154248943913,96.95664114535475
180,0.051855716080426204,153.29760093078437,-189.51612360315332,6.94831892361475
181,0.05024502562657847,38.28331902266411,-171.79547939584089,23.653299666317867
182,0.05418165505235442,51.51821131873736,-186.29263919041958,15.741565834832272
183,0.051938050782996376,-37.22192862176963,-168.22020751238097,-66.76603830435731
184,0.05153702864444817,14.546450820876496,-162.99930306828767,14.546450820876496
185,0.05175891867903716,6.568652565791058,-148.36117724487886,6.568652565791058
186,0.05249910681513216,14.832607770408632,-152.2435392619073,13.230254396785446
187,0.05153119695466514,15.273033242819608,-131.0911798958022,15.273033242819608
188,0.0538200645833155,-6.304209701376697,-141.09678987545618,-8.09285755210919
189,0.05400886503229879,71.44713875133479,-167.31017037123542,2.0543152862028875
190,0.05549301525967206,65.8991082873634,-155.27147042063214,46.257062556584444
191,0.05630200484853444,85.65595863618913,-146.03584366721225,61.6750311638781
192,0.058182653789281225,85.36478186531801,-149.22506178874318,76.52538632241492
193,0.05883176115801615,100.52867895674842,-122.87736300633279,88.65405372880521
194,0.057728745076024116,74.38790459885142,-137.19131925295463,29.631223745445435
195,0.057063406823299,80.75815788064135,-128.26163426103048,60.03847977869184
196,0.05497003288878612,88.9903796694992,-156.73855692998345,77.59338288356204
197,0.05233369294910549,69.2072167221343,-142.54950638198747,69.2072167221343
198,0.05482664167330774,56.9747718712686,-149.104438052003,7.075751566150558
199,0.051474206760121155,39.458808332278736,-138.83370820226799,-4.662362652820522
200,0.04954728622724841,48.3811111386638,-132.46992726998687,13.127573990720544
