(neat) PS D:\Git\ga_combine\source_code\multi_ppo_cartpole_4.5M> python ppo_cartpole_4.5M.py
=== Starting E2E PPO Vision Baseline (Strict Time-Equivalent) Tests ===
Target Score: 495.0 | Max Steps Allowed: 4500000


--- Running Seed 101 (1/5) with 16 parallel workers ---
    [Progress] Steps: 1440000 | Elapsed: 2010.2s | Recent 20-Ep Avg Reward: 46.4
    [Progress] Steps: 1450000 | Elapsed: 2028.4s | Recent 20-Ep Avg Reward: 46.9
    [Progress] Steps: 1460000 | Elapsed: 2041.3s | Recent 20-Ep Avg Reward: 41.7
    [Progress] Steps: 1470000 | Elapsed: 2054.2s | Recent 20-Ep Avg Reward: 46.5
    [Progress] Steps: 1480000 | Elapsed: 2067.0s | Recent 20-Ep Avg Reward: 39.3
    [Progress] Steps: 1490000 | Elapsed: 2080.1s | Recent 20-Ep Avg Reward: 44.5
    [Progress] Steps: 1500000 | Elapsed: 2098.6s | Recent 20-Ep Avg Reward: 46.0
    [Progress] Steps: 1510000 | Elapsed: 2111.4s | Recent 20-Ep Avg Reward: 43.4
    [Progress] Steps: 1520000 | Elapsed: 2124.1s | Recent 20-Ep Avg Reward: 43.0
    [Progress] Steps: 1530000 | Elapsed: 2137.0s | Recent 20-Ep Avg Reward: 45.0
    [Progress] Steps: 1540000 | Elapsed: 2149.9s | Recent 20-Ep Avg Reward: 44.5
    [Progress] Steps: 1550000 | Elapsed: 2168.0s | Recent 20-Ep Avg Reward: 43.6
    [Progress] Steps: 1560000 | Elapsed: 2181.0s | Recent 20-Ep Avg Reward: 46.9
    [Progress] Steps: 1570000 | Elapsed: 2193.7s | Recent 20-Ep Avg Reward: 36.5
    [Progress] Steps: 1580000 | Elapsed: 2206.9s | Recent 20-Ep Avg Reward: 46.4
    [Progress] Steps: 1590000 | Elapsed: 2225.5s | Recent 20-Ep Avg Reward: 48.6
    [Progress] Steps: 1600000 | Elapsed: 2238.2s | Recent 20-Ep Avg Reward: 43.9
    [Progress] Steps: 1610000 | Elapsed: 2250.4s | Recent 20-Ep Avg Reward: 43.4
    [Progress] Steps: 1620000 | Elapsed: 2263.3s | Recent 20-Ep Avg Reward: 44.6
    [Progress] Steps: 1630000 | Elapsed: 2276.2s | Recent 20-Ep Avg Reward: 47.5
    [Progress] Steps: 1640000 | Elapsed: 2294.5s | Recent 20-Ep Avg Reward: 43.5
    [Progress] Steps: 1650000 | Elapsed: 2307.5s | Recent 20-Ep Avg Reward: 40.1
    [Progress] Steps: 1660000 | Elapsed: 2320.3s | Recent 20-Ep Avg Reward: 43.5
    [Progress] Steps: 1670000 | Elapsed: 2333.5s | Recent 20-Ep Avg Reward: 43.8
    [Progress] Steps: 1680000 | Elapsed: 2351.4s | Recent 20-Ep Avg Reward: 44.5
    [Progress] Steps: 1690000 | Elapsed: 2364.1s | Recent 20-Ep Avg Reward: 50.5
    [Progress] Steps: 1700000 | Elapsed: 2376.7s | Recent 20-Ep Avg Reward: 47.9
    [Progress] Steps: 1710000 | Elapsed: 2389.4s | Recent 20-Ep Avg Reward: 48.5
    [Progress] Steps: 1720000 | Elapsed: 2402.1s | Recent 20-Ep Avg Reward: 47.4
    [Progress] Steps: 1730000 | Elapsed: 2420.2s | Recent 20-Ep Avg Reward: 45.3
    [Progress] Steps: 1740000 | Elapsed: 2432.9s | Recent 20-Ep Avg Reward: 40.1
